,reqnum,unitname,attnum,status
30909,2331,D00364517,1,0
30910,2331,D00364518,1,0
30911,2331,D00364519,1,0
30912,2331,D00364520,1,0
30913,2331,D00364521,2,0
30914,2331,D00364522,1,0
30915,2331,D00364523,1,0
30916,2331,D00364524,1,0
30917,2331,D00364525,1,0
30918,2331,D00364527,1,0
30919,2331,D00364528,2,0
30920,2331,D00364529,1,0
30921,2331,D00364530,1,0
30922,2331,D00364532,1,0
30923,2331,D00364533,1,0
30924,2331,D00364534,1,0
30925,2331,D00364535,2,0
30926,2331,D00364536,1,0
30927,2331,D00364537,1,0
30928,2331,D00364538,2,0
30929,2331,D00364539,2,0
30930,2331,D00364540,1,0
30931,2331,D00364541,1,0
30932,2331,D00364542,1,0
30933,2331,D00364543,2,0
30934,2331,D00364544,2,0
30935,2331,D00364545,2,0
30936,2331,D00364546,1,0
30937,2331,D00364547,2,0
30938,2331,D00364548,2,0
30939,2331,D00364549,1,0
30940,2331,D00364550,2,0
30941,2331,D00364666,5,0
30942,2331,D00364689,2,0
30943,2331,D00364952,1,0
30944,2331,D00364999,2,0
30945,2331,D00365030,2,0
30946,2331,D00365068,2,0
30947,2331,D00365069,2,0
30948,2331,D00365106,1,0
30949,2331,D00365529,1,0
30950,2331,D00365704,4,0
30951,2331,D00365938,2,0
30952,2331,D00365939,2,0
30953,2331,D00365982,2,0
30954,2331,D00366011,6,0
30955,2331,D00366036,2,0
30956,2331,D00366042,1,0
30957,2331,D00366047,2,0
30958,2331,D00366050,2,0
30959,2331,D00366057,2,0
30960,2331,D00366062,1,0
30961,2331,D00366124,4,0
30962,2331,D00366902,2,0
30963,2331,D00366903,1,0
30964,2331,D00367104,1,0
30965,2331,D00367213,2,0
30966,2331,D00367258,4,0
30967,2331,D00367264,1,0
30968,2331,D00367433,4,0
30969,2331,D00367451,1,0
30970,2331,D00367467,2,0
30971,2331,D00367581,1,0
30972,2331,D00367849,1,0
30973,2331,D00367890,2,0
30974,2331,D00367891,1,0
30975,2331,D00368071,2,0
30976,2331,D00368090,2,0
30977,2331,D00368208,4,0
30978,2331,D00369014,1,0
30979,2331,D00369142,2,0
30980,2331,D00369320,2,0
30981,2331,D00369339,2,0
30982,2331,D00369345,1,0
30983,2331,D00369365,1,0
30984,2331,D00369370,2,0
30985,2331,D00369376,1,0
30986,2331,D00369377,2,0
30987,2331,D00369747,1,0
30988,2331,D00370224,2,0
30989,2331,D00371471,2,0
30990,2331,D00372151,1,0
30991,2331,D00372171,4,0
30992,2331,D00372177,1,0
30993,2331,D00372195,1,0
30994,2331,D00372205,1,0
30995,2331,D00372207,1,0
30996,2331,D00372215,2,0
30997,2331,D00372219,4,0
30998,2331,D00372224,2,0
30999,2331,D00372230,2,0
31000,2331,D00372244,2,0
31001,2331,D00372245,4,0
31002,2331,D00372247,2,0
31003,2331,D00372250,2,0
31004,2331,D00372252,1,0
31005,2331,D00372258,1,0
31006,2331,D00372410,1,0
31007,2331,D00372421,2,0
31008,2331,D00372426,1,0
31009,2331,D00372430,1,0
31010,2331,D00372432,2,0
31011,2331,D00372434,1,0
31012,2331,D00372439,4,0
31013,2331,D00372449,1,0
31014,2331,D00372454,1,0
31015,2331,D00372462,1,0
31016,2331,D00372468,1,0
31017,2331,D00372471,1,0
31018,2331,D00372472,2,0
31019,2331,D00372487,2,0
31020,2331,D00372493,2,0
31021,2331,D00372496,2,0
31022,2331,D00372523,2,0
31023,2331,D00372531,1,0
31024,2331,D00372558,4,0
31025,2331,D00372577,1,0
31026,2331,D00372581,1,0
31027,2331,D00372586,1,0
31028,2331,D00372592,2,0
31029,2331,D00372593,1,0
31030,2331,D00372614,2,0
31031,2331,D00373148,2,0
31032,2331,D00373158,2,0
31033,2331,D00373159,4,0
31034,2331,D00373282,1,0
31035,2331,D00373327,1,0
31036,2331,D00375500,1,0
31037,2331,D00376724,2,0
31038,2331,D00377090,4,0
31039,2331,D00377443,1,0
31040,2331,D00377793,1,0
31041,2331,D00377826,1,0
31042,2331,D00377896,1,0
31043,2331,D00377924,1,0
31044,2331,D00377942,1,0
31045,2331,D00377956,1,0
31046,2331,D00378207,1,0
31047,2331,D00378291,4,0
31048,2331,D00378328,1,0
31049,2331,D00378918,2,0
31050,2331,D00379089,1,0
31051,2331,D00379354,1,0
31052,2331,D00380023,1,0
31053,2331,D00381329,1,0
31054,2331,D00381485,2,0
31055,2331,D00381564,1,0
31056,2331,D00383732,2,0
31057,2331,D00384188,2,0
31058,2331,D00384237,1,0
31059,2331,D00384253,2,0
31060,2331,D00386279,2,0
31061,2331,D00386350,2,0
31062,2331,D00386357,1,0
31063,2331,D00386382,4,0
31064,2331,D00386618,2,0
31065,2331,D00386667,2,0
31066,2331,D00386678,1,0
31067,2331,D00386741,3,0
31068,2331,D00386775,1,0
31069,2331,D00386861,1,0
31070,2331,D00386863,2,0
31071,2331,D00386869,2,0
31072,2331,D00387014,1,0
31073,2331,D00387056,1,0
31074,2331,D00387071,4,0
31075,2331,D00387076,2,0
31076,2331,D00387173,1,0
31077,2331,D00387179,2,0
31078,2331,D00387189,1,0
31079,2331,D00387203,2,0
31080,2331,D00387207,1,0
31081,2331,D00387220,1,0
31082,2331,D00387221,1,0
31083,2331,D00388209,1,0
31084,2331,D00388536,2,0
31085,2331,D00388592,1,0
31086,2331,D00389471,2,0
31087,2331,D00389476,2,0
31088,2331,D00389494,2,0
31089,2331,D00390535,1,0
31090,2331,D00390865,2,0
31091,2331,D00391264,2,0
31092,2331,D00391267,1,0
31093,2331,D00391272,1,0
31094,2331,D00391286,2,0
31095,2331,D00391290,1,0
31096,2331,D00391296,1,0
31097,2331,D00391298,1,0
31098,2331,D00391299,2,0
31099,2331,D00391301,1,0
31100,2331,D00391302,2,0
31101,2331,D00391304,1,0
31102,2331,D00391308,1,0
31103,2331,D00391309,1,0
31104,2331,D00391311,1,0
31105,2331,D00391327,2,0
31106,2331,D00391329,1,0
31107,2331,D00391334,2,0
31108,2331,D00391337,1,0
31109,2331,D00391346,4,0
31110,2331,D00391354,2,0
31111,2331,D00391357,1,0
31112,2331,D00391360,2,0
31113,2331,D00391364,1,0
31114,2331,D00391373,1,0
31115,2331,D00391374,1,0
31116,2331,D00391375,1,0
31117,2331,D00391381,2,0
31118,2331,D00391388,1,0
31119,2331,D00391389,2,0
31120,2331,D00391390,1,0
31121,2331,D00391394,6,0
31122,2331,D00391401,4,0
31123,2331,D00391402,1,0
31124,2331,D00391405,2,0
31125,2331,D00391406,2,0
31126,2331,D00391418,1,0
31127,2331,D00391421,2,0
31128,2331,D00391424,2,0
31129,2331,D00391428,1,0
31130,2331,D00391429,1,0
31131,2331,D00391437,2,0
31132,2331,D00391438,1,0
31133,2331,D00391440,2,0
31134,2331,D00391443,1,0
31135,2331,D00391445,2,0
31136,2331,D00391446,2,0
31137,2331,D00391449,2,0
31138,2331,D00391453,1,0
31139,2331,D00391454,2,0
31140,2331,D00391597,1,0
31141,2331,D00391599,2,0
31142,2331,D00391602,2,0
31143,2331,D00391608,5,0
31144,2331,D00391609,1,0
31145,2331,D00391611,2,0
31146,2331,D00391619,1,0
31147,2331,D00391622,6,0
31148,2331,D00391623,1,0
31149,2331,D00391625,1,0
31150,2331,D00391630,4,0
31151,2331,D00391633,3,0
31152,2331,D00391634,1,0
31153,2331,D00391636,4,0
31154,2331,D00391648,2,0
31155,2331,D00391654,2,0
31156,2331,D00391655,1,0
31157,2331,D00391659,1,0
31158,2331,D00391660,2,0
31159,2331,D00391666,1,0
31160,2331,D00391667,1,0
31161,2331,D00391669,2,0
31162,2331,D00391672,4,0
31163,2331,D00391675,3,0
31164,2331,D00391677,2,0
31165,2331,D00391680,1,0
31166,2331,D00391682,1,0
31167,2331,D00391684,4,0
31168,2331,D00391685,2,0
31169,2331,D00391691,2,0
31170,2331,D00391692,2,0
31171,2331,D00391694,1,0
31172,2331,D00391695,1,0
31173,2331,D00391696,1,0
31174,2331,D00391705,2,0
31175,2331,D00391711,1,0
31176,2331,D00391712,2,0
31177,2331,D00391716,1,0
31178,2331,D00391717,2,0
31179,2331,D00391719,2,0
31180,2331,D00391720,1,0
31181,2331,D00391721,1,0
31182,2331,D00391728,4,0
31183,2331,D00391734,1,0
31184,2331,D00391735,2,0
31185,2331,D00391736,2,0
31186,2331,D00391738,1,0
31187,2331,D00391739,4,0
31188,2331,D00391741,2,0
31189,2331,D00391749,2,0
31190,2331,D00391753,2,0
31191,2331,D00391754,2,0
31192,2331,D00391758,2,0
31193,2331,D00391760,3,0
31194,2331,D00391762,1,0
31195,2331,D00391765,2,0
31196,2331,D00391766,4,0
31197,2331,D00391767,1,0
31198,2331,D00391768,2,0
31199,2331,D00391771,1,0
31200,2331,D00391772,1,0
31201,2331,D00391773,4,0
31202,2331,D00391775,1,0
31203,2331,D00391776,1,0
31204,2331,D00391777,1,0
31205,2331,D00391779,3,0
31206,2331,D00391780,2,0
31207,2331,D00391781,4,0
31208,2331,D00391783,1,0
31209,2331,D00391784,1,0
31210,2331,D00391785,2,0
31211,2331,D00391786,4,0
31212,2331,D00391787,2,0
31213,2331,D00391788,2,0
31214,2331,D00391789,2,0
31215,2331,D00391790,2,0
31216,2331,D00391791,4,0
31217,2331,D00391792,2,0
31218,2331,D00391793,2,0
31219,2331,D00391794,2,0
31220,2331,D00391795,1,0
31221,2331,D00391796,2,0
31222,2331,D00391797,1,0
31223,2331,D00391798,1,0
31224,2331,D00391799,1,0
31225,2331,D00391800,2,0
31226,2331,D00391801,2,0
31227,2331,D00391802,2,0
31228,2331,D00391803,2,0
31229,2331,D00391804,2,0
31230,2331,D00391805,1,0
31231,2331,D00391806,2,0
31232,2331,D00391807,2,0
31233,2331,D00391808,2,0
31234,2331,D00391809,3,0
31235,2331,D00391810,1,0
31236,2331,D00391811,1,0
31237,2331,D00391812,1,0
31238,2331,D00391813,2,0
31239,2331,D00391814,2,0
31240,2331,D00391815,2,0
31241,2331,D00391816,1,0
31242,2331,D00391817,1,0
31243,2331,D00391820,2,0
31244,2331,D00391821,1,0
31245,2331,D00391822,1,0
31246,2331,D00391823,2,0
31247,2331,D00391824,2,0
31248,2331,D00391825,2,0
31249,2331,D00391826,2,0
31250,2331,D00391829,2,0
31251,2331,D00391831,2,0
31252,2331,D00391833,4,0
31253,2331,D00391836,2,0
31254,2331,D00391968,2,0
31255,2331,D00391969,4,0
31256,2331,D00391970,2,0
31257,2331,D00391971,2,0
31258,2331,D00391973,1,0
31259,2331,D00391983,1,0
31260,2331,D00391984,1,0
31261,2331,D00391985,1,0
31262,2331,D00391995,2,0
31263,2331,D00391996,1,0
31264,2331,D00391997,1,0
31265,2331,D00391998,2,0
31266,2331,D00391999,4,0
31267,2331,D00392000,4,0
31268,2331,D00392001,1,0
31269,2331,D00392002,2,0
31270,2331,D00392003,4,0
31271,2331,D00392004,1,0
31272,2331,D00392005,1,0
31273,2331,D00392006,2,0
31274,2331,D00392007,4,0
31275,2331,D00392008,2,0
31276,2331,D00392009,4,0
31277,2331,D00392010,4,0
31278,2331,D00392011,4,0
31279,2331,D00392012,2,0
31280,2331,D00392013,4,0
31281,2331,D00392014,1,0
31282,2331,D00392015,2,0
31283,2331,D00392016,4,0
31284,2331,D00392017,2,0
31285,2331,D00392018,2,0
31286,2331,D00392019,1,0
31287,2331,D00392020,4,0
31288,2331,D00392021,2,0
31289,2331,D00392022,2,0
31290,2331,D00392023,2,0
31291,2331,D00392024,2,0
31292,2331,D00392025,2,0
31293,2331,D00392027,2,0
31294,2331,D00392028,4,0
31295,2331,D00392029,4,0
31296,2331,D00392030,1,0
31297,2331,D00392031,2,0
31298,2331,D00392032,2,0
31299,2331,D00392033,2,0
31300,2331,D00392034,2,0
31301,2331,D00392035,2,0
31302,2331,D00392036,2,0
31303,2331,D00392040,1,0
31304,2331,D00392041,2,0
31305,2331,D00392043,1,0
31306,2331,D00392044,4,0
31307,2331,D00392045,1,0
31308,2331,D00392046,2,0
31309,2331,D00392047,1,0
31310,2331,D00392048,1,0
31311,2331,D00392049,6,0
31312,2331,D00392050,2,0
31313,2331,D00392051,2,0
31314,2331,D00392052,2,0
31315,2331,D00392053,1,0
31316,2331,D00392055,1,0
31317,2331,D00392056,4,0
31318,2331,D00392057,4,0
31319,2331,D00392058,2,0
31320,2331,D00392059,2,0
31321,2331,D00392060,2,0
31322,2331,D00392061,1,0
31323,2331,D00392062,1,0
31324,2331,D00392063,2,0
31325,2331,D00392064,4,0
31326,2331,D00392065,2,0
31327,2331,D00392066,2,0
31328,2331,D00392067,6,0
31329,2331,D00392068,2,0
31330,2331,D00392069,1,0
31331,2331,D00392071,4,0
31332,2331,D00392072,1,0
31333,2331,D00392073,1,0
31334,2331,D00392074,1,0
31335,2331,D00392075,4,0
31336,2331,D00392076,2,0
31337,2331,D00392077,4,0
31338,2331,D00392078,4,0
31339,2331,D00392079,1,0
31340,2331,D00392080,2,0
31341,2331,D00392081,2,0
31342,2331,D00392082,2,0
31343,2331,D00392083,1,0
31344,2331,D00392084,2,0
31345,2331,D00392085,1,0
31346,2331,D00392086,2,0
31347,2331,D00392087,2,0
31348,2331,D00392088,1,0
31349,2331,D00392089,2,0
31350,2331,D00392090,1,0
31351,2331,D00392091,1,0
31352,2331,D00392092,1,0
31353,2331,D00392093,4,0
31354,2331,D00392094,1,0
31355,2331,D00392095,2,0
31356,2331,D00392096,3,0
31357,2331,D00392097,2,0
31358,2331,D00392098,1,0
31359,2331,D00392099,1,0
31360,2331,D00392100,2,0
31361,2331,D00392101,2,0
31362,2331,D00392102,6,0
31363,2331,D00392103,4,0
31364,2331,D00392104,2,0
31365,2331,D00392105,2,0
31366,2331,D00392106,2,0
31367,2331,D00392107,1,0
31368,2331,D00392108,2,0
31369,2331,D00392109,2,0
31370,2331,D00392110,4,0
31371,2331,D00392111,2,0
31372,2331,D00392112,2,0
31373,2331,D00392113,4,0
31374,2331,D00392114,2,0
31375,2331,D00392115,2,0
31376,2331,D00392116,2,0
31377,2331,D00392117,4,0
31378,2331,D00392118,2,0
31379,2331,D00392119,2,0
31380,2331,D00392120,2,0
31381,2331,D00392121,1,0
31382,2331,D00392122,2,0
31383,2331,D00392123,2,0
31384,2331,D00392124,4,0
31385,2331,D00392125,2,0
31386,2331,D00392126,1,0
31387,2331,D00392127,2,0
31388,2331,D00392128,1,0
31389,2331,D00392129,2,0
31390,2331,D00392130,1,0
31391,2331,D00392131,2,0
31392,2331,D00392132,1,0
31393,2331,D00392133,2,0
31394,2331,D00392134,2,0
31395,2331,D00392135,3,0
31396,2331,D00392136,2,0
31397,2331,D00392137,1,0
31398,2331,D00392138,1,0
31399,2331,D00392139,4,0
31400,2331,D00392140,2,0
31401,2331,D00392141,2,0
31402,2331,D00392142,2,0
31403,2331,D00392143,1,0
31404,2331,D00392144,1,0
31405,2331,D00392145,1,0
31406,2331,D00392146,2,0
31407,2331,D00392147,2,0
31408,2331,D00392148,2,0
31409,2331,D00392149,1,0
31410,2331,D00392150,2,0
31411,2331,D00392151,1,0
31412,2331,D00392152,2,0
31413,2331,D00392153,4,0
31414,2331,D00392154,6,0
31415,2331,D00392155,1,0
31416,2331,D00392156,1,0
31417,2331,D00392285,2,0
31418,2331,D00392286,2,0
31419,2331,D00392287,4,0
31420,2331,D00392288,1,0
31421,2331,D00392289,2,0
31422,2331,D00392290,4,0
31423,2331,D00392291,1,0
31424,2331,D00392292,2,0
31425,2331,D00392293,2,0
31426,2331,D00392295,4,0
31427,2331,D00392296,2,0
31428,2331,D00392297,2,0
31429,2331,D00392298,1,0
31430,2331,D00392303,1,0
31431,2331,D00392304,2,0
31432,2331,D00392305,4,0
31433,2331,D00392309,6,0
31434,2331,D00392310,1,0
31435,2331,D00392311,2,0
31436,2331,D00392312,2,0
31437,2331,D00392313,6,0
31438,2331,D00392314,2,0
31439,2331,D00392315,2,0
31440,2331,D00392316,1,0
31441,2331,D00392317,1,0
31442,2331,D00392319,2,0
31443,2331,D00392320,1,0
31444,2331,D00392321,2,0
31445,2331,D00392322,6,0
31446,2331,D00392323,1,0
31447,2331,D00392324,1,0
31448,2331,D00392325,2,0
31449,2331,D00392326,2,0
31450,2331,D00392327,2,0
31451,2331,D00392328,1,0
31452,2331,D00392329,1,0
31453,2331,D00392330,2,0
31454,2331,D00392331,4,0
31455,2331,D00392332,3,0
31456,2331,D00392333,2,0
31457,2331,D00392334,2,0
31458,2331,D00392335,1,0
31459,2331,D00392336,4,0
31460,2331,D00392337,2,0
31461,2331,D00392338,4,0
31462,2331,D00392339,1,0
31463,2331,D00392340,4,0
31464,2331,D00392341,2,0
31465,2331,D00392342,2,0
31466,2331,D00392343,1,0
31467,2331,D00392344,4,0
31468,2331,D00392345,4,0
31469,2331,D00392346,1,0
31470,2331,D00392347,1,0
31471,2331,D00392348,2,0
31472,2331,D00392349,4,0
31473,2331,D00392350,2,0
31474,2331,D00392351,2,0
31475,2331,D00392352,2,0
31476,2331,D00392353,2,0
31477,2331,D00392354,1,0
31478,2331,D00392355,1,0
31479,2331,D00392356,6,0
31480,2331,D00392357,2,0
31481,2331,D00392614,1,0
31482,2331,D00392615,1,0
31483,2331,D00392616,4,0
31484,2331,D00392617,1,0
31485,2331,D00392618,1,0
31486,2331,D00392619,2,0
31487,2331,D00392620,4,0
31488,2331,D00392621,2,0
31489,2331,D00392622,2,0
31490,2331,D00392623,2,0
31491,2331,D00392624,1,0
31492,2331,D00392625,2,0
31493,2331,D00392626,1,0
31494,2331,D00392627,2,0
31495,2331,D00392628,1,0
31496,2331,D00392629,2,0
31497,2331,D00392630,2,0
31498,2331,D00392631,1,0
31499,2331,D00392632,1,0
31500,2331,D00392633,2,0
31501,2331,D00392634,2,0
31502,2331,D00392635,1,0
31503,2331,D00392636,1,0
31504,2331,D00392637,4,0
31505,2331,D00392638,1,0
31506,2331,D00392639,1,0
31507,2331,D00392640,1,0
31508,2331,D00392642,6,0
31509,2331,D00392643,2,0
31510,2331,D00392644,2,0
31511,2331,D00392645,2,0
31512,2331,D00392646,1,0
31513,2331,D00392647,1,0
31514,2331,D00392648,1,0
31515,2331,D00392649,2,0
31516,2331,D00392650,2,0
31517,2331,D00392651,2,0
31518,2331,D00392652,1,0
31519,2331,D00392653,2,0
31520,2331,D00392654,2,0
31521,2331,D00392655,3,0
31522,2331,D00392656,4,0
31523,2331,D00392657,1,0
31524,2331,D00392658,4,0
31525,2331,D00392659,1,0
31526,2331,D00392660,1,0
31527,2331,D00392661,1,0
31528,2331,D00392662,2,0
31529,2331,D00392663,2,0
31530,2331,D00392664,3,0
31531,2331,D00392665,2,0
31532,2331,D00392666,2,0
31533,2331,D00392667,2,0
31534,2331,D00392668,2,0
31535,2331,D00392669,1,0
31536,2331,D00392670,1,0
31537,2331,D00392671,2,0
31538,2331,D00392673,1,0
31539,2331,D00392674,1,0
31540,2331,D00392675,2,0
31541,2331,D00392676,2,0
31542,2331,D00392677,2,0
31543,2331,D00392678,2,0
31544,2331,D00392679,1,0
31545,2331,D00392680,2,0
31546,2331,D00392682,1,0
31547,2331,D00392683,4,0
31548,2331,D00392686,2,0
31549,2331,D00392687,2,0
31550,2331,D00392688,1,0
31551,2331,D00392689,1,0
31552,2331,D00392690,2,0
31553,2331,D00392691,1,0
31554,2331,D00392692,6,0
31555,2331,D00392693,1,0
31556,2331,D00392694,1,0
31557,2331,D00392695,3,0
31558,2331,D00392696,1,0
31559,2331,D00392697,1,0
31560,2331,D00392698,2,0
31561,2331,D00392699,2,0
31562,2331,D00392700,2,0
31563,2331,D00392701,1,0
31564,2331,D00392704,2,0
31565,2331,D00392705,1,0
31566,2331,D00392706,2,0
31567,2331,D00392707,1,0
31568,2331,D00392708,4,0
31569,2331,D00392709,4,0
31570,2331,D00392710,2,0
31571,2331,D00392711,1,0
31572,2331,D00392712,2,0
31573,2331,D00392713,2,0
31574,2331,D00392714,1,0
31575,2331,D00392715,4,0
31576,2331,D00392716,4,0
31577,2331,D00392717,3,0
31578,2331,D00392718,2,0
31579,2331,D00392719,2,0
31580,2331,D00392720,1,0
31581,2331,D00392721,1,0
31582,2331,D00392722,4,0
31583,2331,D00392723,2,0
31584,2331,D00392724,2,0
31585,2331,D00392725,2,0
31586,2331,D00392726,2,0
31587,2331,D00392727,1,0
31588,2331,D00392728,2,0
31589,2331,D00392729,2,0
31590,2331,D00392730,1,0
31591,2331,D00392731,2,0
31592,2331,D00392732,1,0
31593,2331,D00393036,2,0
31594,2331,D00393441,5,0
31595,2331,D00393567,1,0
31596,2331,D00394562,2,0
31597,2331,D00395202,2,0
31598,2331,D00397454,2,0
31599,2331,D00397736,2,0
31600,2331,D00397740,1,0
31601,2331,D00398809,2,0
31602,2331,D00399254,2,0
31603,2331,D00400428,4,0
31604,2331,D00401122,1,0
31605,2331,D00401172,1,0
31606,2331,D00401242,2,0
31607,2331,D00401511,2,0
31608,2331,D00401522,4,0
31609,2331,D00401909,2,0
31610,2331,D00402218,2,0
31611,2331,D00402236,4,0
31612,2331,D00402303,2,0
31613,2331,D00402993,4,0
31614,2331,D00403096,2,0
31615,2331,D00403375,4,0
31616,2331,D00403433,1,0
31617,2331,D00404787,1,0
31618,2331,D00404798,2,0
31619,2331,D00404800,2,0
31620,2331,D00404803,1,0
31621,2331,D00404808,1,0
31622,2331,D00404813,2,0
31623,2331,D00404820,1,0
31624,2331,D00404823,1,0
31625,2331,D00404830,2,0
31626,2331,D00404832,2,0
31627,2331,D00404843,1,0
31628,2331,D00404853,2,0
31629,2331,D00404855,2,0
31630,2331,D00404857,2,0
31631,2331,D00404859,2,0
31632,2331,D00404861,1,0
31633,2331,D00404864,2,0
31634,2331,D00404869,2,0
31635,2331,D00404870,4,0
31636,2331,D00404872,1,0
31637,2331,D00404876,1,0
31638,2331,D00404879,4,0
31639,2331,D00405105,2,0
31640,2331,D00405109,1,0
31641,2331,D00405110,2,0
31642,2331,D00405111,2,0
31643,2331,D00405118,1,0
31644,2331,D00405121,1,0
31645,2331,D00405122,1,0
31646,2331,D00405125,1,0
31647,2331,D00405202,1,0
31648,2331,D00405216,1,0
31649,2331,D00405221,1,0
31650,2331,D00405463,2,0
31651,2331,D00405480,2,0
31652,2331,D00405493,2,0
31653,2331,D00405510,1,0
31654,2331,D00405512,2,0
31655,2331,D00405513,1,0
31656,2331,D00405514,4,0
31657,2331,D00405515,1,0
31658,2331,D00405516,1,0
31659,2331,D00405517,2,0
31660,2331,D00405518,1,0
31661,2331,D00405519,1,0
31662,2331,D00405520,1,0
31663,2331,D00405521,2,0
31664,2331,D00405522,2,0
31665,2331,D00405523,1,0
31666,2331,D00405524,2,0
31667,2331,D00405525,1,0
31668,2331,D00405526,2,0
31669,2331,D00405527,2,0
31670,2331,D00405528,1,0
31671,2331,D00405529,1,0
31672,2331,D00405530,1,0
31673,2331,D00405531,2,0
31674,2331,D00405532,2,0
31675,2331,D00405533,1,0
31676,2331,D00405534,1,0
31677,2331,D00405535,4,0
31678,2331,D00405536,2,0
31679,2331,D00405537,1,0
31680,2331,D00405538,2,0
31681,2331,D00405539,2,0
31682,2331,D00405540,2,0
31683,2331,D00405541,1,0
31684,2331,D00405542,2,0
31685,2331,D00405543,2,0
31686,2331,D00405544,4,0
31687,2331,D00405545,1,0
31688,2331,D00405546,1,0
31689,2331,D00405547,1,0
31690,2331,D00405548,2,0
31691,2331,D00405549,1,0
31692,2331,D00405550,4,0
31693,2331,D00405551,4,0
31694,2331,D00405552,2,0
31695,2331,D00405553,1,0
31696,2331,D00405554,2,0
31697,2331,D00405555,1,0
31698,2331,D00405556,1,0
31699,2331,D00405557,1,0
31700,2331,D00405558,4,0
31701,2331,D00405559,1,0
31702,2331,D00405560,1,0
31703,2331,D00405561,1,0
31704,2331,D00405562,2,0
31705,2331,D00405563,1,0
31706,2331,D00405564,1,0
31707,2331,D00405565,2,0
31708,2331,D00405566,2,0
31709,2331,D00405567,2,0
31710,2331,D00405568,1,0
31711,2331,D00405569,1,0
31712,2331,D00405570,4,0
31713,2331,D00405571,1,0
31714,2331,D00405572,2,0
31715,2331,D00405573,1,0
31716,2331,D00405574,1,0
31717,2331,D00405575,1,0
31718,2331,D00405821,1,0
31719,2331,D00405822,2,0
31720,2331,D00405823,1,0
31721,2331,D00405824,1,0
31722,2331,D00405825,4,0
31723,2331,D00405826,2,0
31724,2331,D00405827,1,0
31725,2331,D00405828,2,0
31726,2331,D00405829,1,0
31727,2331,D00405830,1,0
31728,2331,D00405835,2,0
31729,2331,D00405836,2,0
31730,2331,D00405837,2,0
31731,2331,D00405838,1,0
31732,2331,D00405839,1,0
31733,2331,D00405840,2,0
31734,2331,D00405841,1,0
31735,2331,D00405842,1,0
31736,2331,D00405843,1,0
31737,2331,D00405844,1,0
31738,2331,D00405845,2,0
31739,2331,D00405846,2,0
31740,2331,D00405847,1,0
31741,2331,D00405848,1,0
31742,2331,D00405849,1,0
31743,2331,D00405850,1,0
31744,2331,D00405851,1,0
31745,2331,D00405852,1,0
31746,2331,D00405853,2,0
31747,2331,D00405854,1,0
31748,2331,D00405855,2,0
31749,2331,D00405856,2,0
31750,2331,D00405857,2,0
31751,2331,D00405858,1,0
31752,2331,D00405859,2,0
31753,2331,D00405860,1,0
31754,2331,D00405861,1,0
31755,2331,D00405862,2,0
31756,2331,D00405863,1,0
31757,2331,D00405864,2,0
31758,2331,D00405865,1,0
31759,2331,D00405866,1,0
31760,2331,D00405867,2,0
31761,2331,D00405868,4,0
31762,2331,D00405869,1,0
31763,2331,D00405870,2,0
31764,2331,D00405871,1,0
31765,2331,D00405872,4,0
31766,2331,D00405873,4,0
31767,2331,D00405874,1,0
31768,2331,D00405875,2,0
31769,2331,D00405876,4,0
31770,2331,D00405877,1,0
31771,2331,D00405878,1,0
31772,2331,D00405879,1,0
31773,2331,D00405880,1,0
31774,2331,D00405881,4,0
31775,2331,D00405882,1,0
31776,2331,D00405883,2,0
31777,2331,D00405884,2,0
31778,2331,D00405885,4,0
31779,2331,D00405886,1,0
31780,2331,D00405887,2,0
31781,2331,D00405888,2,0
31782,2331,D00405889,1,0
31783,2331,D00405890,2,0
31784,2331,D00405891,1,0
31785,2331,D00405892,3,0
31786,2331,D00405893,1,0
31787,2331,D00405894,1,0
31788,2331,D00405895,1,0
31789,2331,D00405896,2,0
31790,2331,D00405897,2,0
31791,2331,D00405898,4,0
31792,2331,D00405899,1,0
31793,2331,D00405900,1,0
31794,2331,D00405901,1,0
31795,2331,D00405902,2,0
31796,2331,D00405903,2,0
31797,2331,D00405904,2,0
31798,2331,D00405905,2,0
31799,2331,D00405906,1,0
31800,2331,D00405907,1,0
31801,2331,D00405908,2,0
31802,2331,D00405909,1,0
31803,2331,D00405910,1,0
31804,2331,D00405911,2,0
31805,2331,D00405912,1,0
31806,2331,D00405913,2,0
31807,2331,D00405914,1,0
31808,2331,D00405915,1,0
31809,2331,D00405916,1,0
31810,2331,D00405917,2,0
31811,2331,D00405918,1,0
31812,2331,D00405919,2,0
31813,2331,D00405920,2,0
31814,2331,D00405921,4,0
31815,2331,D00405922,1,0
31816,2331,D00405923,2,0
31817,2331,D00405924,1,0
31818,2331,D00405925,2,0
31819,2331,D00405926,1,0
31820,2331,D00405927,4,0
31821,2331,D00405928,1,0
31822,2331,D00405929,1,0
31823,2331,D00405930,2,0
31824,2331,D00405931,1,0
31825,2331,D00405932,1,0
31826,2331,D00405933,1,0
31827,2331,D00405934,1,0
31828,2331,D00405935,2,0
31829,2331,D00405936,1,0
31830,2331,D00405937,2,0
31831,2331,D00405938,2,0
31832,2331,D00405939,1,0
31833,2331,D00405940,1,0
31834,2331,D00405941,1,0
31835,2331,D00405942,2,0
31836,2331,D00405943,1,0
31837,2331,D00405944,4,0
31838,2331,D00405945,1,0
31839,2331,D00405946,1,0
31840,2331,D00405947,4,0
